Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1591,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,30-327,1993,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
1592,Óscar Mingueza,es ESP,"DF,MF",Celta Vigo,es La Liga,24-266,1999,19.3,36,22,26,6,4,23,56,41.1,33,25,4,21,9,45,29,1,Matches
1593,Ignasi Miquel,es ESP,DF,Granada,es La Liga,31-128,1992,21.5,28,18,25,3,0,13,24,54.2,11,15,8,7,26,54,83,3,Matches
1594,Rafa Mir,es ESP,"FW,MF",Sevilla,es La Liga,26-230,1997,4.3,2,2,1,1,0,1,2,50,1,2,0,2,1,3,1,0,Matches
1595,Ignacio Miramon,ar ARG,MF,Lille,fr Ligue 1,20-236,2003,0.4,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,Matches
1596,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,it Serie A,28-109,1995,5.3,6,3,3,3,0,2,5,40,3,3,1,2,0,6,1,1,Matches
1597,Juan Miranda,es ESP,DF,Betis,es La Liga,24-015,2000,9.2,10,8,4,4,2,4,6,66.7,2,14,4,10,9,19,33,0,Matches
1598,Kevin Miranda,it ITA,DF,Sassuolo,it Serie A,20-330,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
1599,Antonio Mirante,it ITA,GK,Milan,it Serie A,40-210,1983,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1600,Fabio Miretti,it ITA,MF,Juventus,it Serie A,20-184,2003,8.1,8,7,2,5,1,4,16,25,12,6,1,5,5,13,4,0,Matches
1601,Filippo Missori,it ITA,DF,Sassuolo,it Serie A,19-316,2004,0.8,2,2,1,1,0,2,3,66.7,1,1,0,1,2,4,1,0,Matches
1602,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,24-155,1999,20.1,58,31,46,6,6,22,33,66.7,11,27,7,20,17,75,75,0,Matches
1603,Kaoru Mitoma,jp JPN,FW,Brighton,eng Premier League,26-259,1997,14.7,10,4,2,5,3,5,19,26.3,14,12,1,11,4,14,5,0,Matches
1604,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,29-140,1994,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1605,Stefan Mitrović,rs SRB,DF,Getafe,es La Liga,33-257,1990,7.8,9,3,7,2,0,4,8,50,4,3,2,1,6,15,26,0,Matches
1606,Maximilian Mittelstädt,de GER,DF,Stuttgart,de Bundesliga,26-322,1997,10.3,41,25,24,13,4,25,37,67.6,12,19,3,16,25,66,20,0,Matches
1607,Henrikh Mkhitaryan,am ARM,MF,Inter,it Serie A,35-013,1989,18.8,44,24,11,26,7,16,31,51.6,15,9,1,8,22,66,27,0,Matches
1608,Jakub Moder,pl POL,"MF,DF",Brighton,eng Premier League,24-302,1999,1,7,5,2,2,3,4,6,66.7,2,1,0,1,0,7,4,0,Matches
1609,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,38-147,1985,10,12,6,7,2,3,4,9,44.4,5,8,3,5,9,21,6,0,Matches
1610,Terem Moffi,ng NGA,FW,Nice,fr Ligue 1,24-254,1999,13.1,3,3,0,2,1,1,7,14.3,6,6,0,6,2,5,11,0,Matches
1611,Mostafa Mohamed,eg EGY,FW,Nantes,fr Ligue 1,26-067,1997,11.5,9,7,2,6,1,2,12,16.7,10,13,2,11,7,16,9,0,Matches
1612,Kudus Mohammed,gh GHA,"FW,MF",West Ham,eng Premier League,23-185,2000,11.7,34,27,10,18,6,14,19,73.7,5,16,0,16,4,38,5,1,Matches
1613,Dion Moise Sahi,ci CIV,"MF,FW",Strasbourg,fr Ligue 1,22-045,2001,5.5,4,4,1,2,1,0,2,0,2,10,1,9,1,5,6,0,Matches
1614,Johan Mojica,co COL,"DF,FW",Osasuna,es La Liga,31-166,1992,11,18,14,5,9,4,7,10,70,3,9,0,9,15,33,16,0,Matches
1615,Alberto Moleiro,es ESP,"FW,MF",Las Palmas,es La Liga,20-126,2003,7.9,6,4,3,3,0,4,16,25,12,7,0,7,5,11,7,0,Matches
1616,Nahuel Molina,ar ARG,DF,Atlético Madrid,es La Liga,25-303,1998,12.7,25,16,8,15,2,15,32,46.9,17,9,1,8,5,30,23,1,Matches
1617,Florent Mollet,fr FRA,"MF,FW",Nantes,fr Ligue 1,32-076,1991,14.6,11,7,4,3,4,6,21,28.6,15,9,0,9,7,18,7,0,Matches
1618,Jon Moncayola,es ESP,MF,Osasuna,es La Liga,25-266,1998,10.2,13,8,9,4,0,6,14,42.9,8,13,3,10,10,23,14,0,Matches
1619,Ilario Monterisi,it ITA,DF,Frosinone,it Serie A,22-046,2001,14.6,21,12,12,7,2,11,25,44,14,21,17,4,7,28,58,0,Matches
1620,César Montes,mx MEX,DF,Almería,es La Liga,26-344,1997,11.6,15,9,7,8,0,6,10,60,4,14,4,10,7,22,50,0,Matches
1621,Gonzalo Montiel,ar ARG,DF,Nott'ham Forest,eng Premier League,27-033,1997,5.4,14,11,8,5,1,10,17,58.8,7,4,2,2,6,20,28,1,Matches
1622,Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,27-348,1996,22,0,0,0,0,0,0,2,0,2,0,0,0,0,0,16,1,Matches
1623,Kieffer Moore,wls WAL,"FW,MF",Bournemouth,eng Premier League,31-179,1992,1.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1624,Álvaro Morata,es ESP,FW,Atlético Madrid,es La Liga,31-103,1992,15.1,8,4,1,3,4,2,2,100,0,14,3,11,0,8,22,0,Matches
1625,Diego Moreira,pt POR,"FW,MF",Lyon,fr Ligue 1,19-181,2004,3,0,0,0,0,0,0,3,0,3,3,0,3,2,2,5,0,Matches
1626,Alberto Moreno,es ESP,"DF,MF",Villarreal,es La Liga,31-213,1992,8.7,17,12,12,4,1,4,16,25,12,5,1,4,7,24,16,0,Matches
1627,Álex Moreno,es ESP,DF,Aston Villa,eng Premier League,30-240,1993,5,7,4,7,0,0,3,5,60,2,4,1,3,4,11,20,0,Matches
1628,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,31-302,1992,16.3,22,10,9,6,7,9,19,47.4,10,16,6,10,6,28,15,0,Matches
1629,Manu Morlanes,es ESP,MF,Mallorca,es La Liga,25-022,1999,10,25,15,12,12,1,10,25,40,15,8,1,7,7,32,12,0,Matches
1630,Nikola Moro,hr CRO,MF,Bologna,it Serie A,25-328,1998,7.5,16,12,7,9,0,6,12,50,6,11,1,10,5,21,7,0,Matches
1631,Carlton Morris,eng ENG,FW,Luton Town,eng Premier League,28-049,1995,15,7,4,2,2,3,3,8,37.5,5,12,1,11,1,8,19,0,Matches
1632,Cristhian Mosquera,co COL,DF,Valencia,es La Liga,19-221,2004,18.2,31,19,18,11,2,15,25,60,10,19,7,12,20,51,75,2,Matches
1633,Yerson Mosquera,co COL,DF,Villarreal,es La Liga,22-277,2001,0.1,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0,Matches
1634,Dany Mota,pt POR,"FW,MF",Monza,it Serie A,25-277,1998,14.1,7,3,2,1,4,4,7,57.1,3,2,0,2,0,7,13,0,Matches
1635,Lebo Mothiba,za RSA,FW,Strasbourg,fr Ligue 1,28-006,1996,6.9,5,2,1,4,0,3,4,75,1,6,1,5,0,5,11,0,Matches
1636,Youssoufa Moukoko,de GER,FW,Dortmund,de Bundesliga,19-075,2004,3.5,3,0,2,1,0,2,4,50,2,4,1,3,1,4,1,0,Matches
1637,Steve Mounié,bj BEN,FW,Brest,fr Ligue 1,29-127,1994,10.4,6,5,0,2,4,2,8,25,6,9,2,7,1,7,9,0,Matches
1638,Mason Mount,eng ENG,MF,Manchester Utd,eng Premier League,25-024,1999,4.4,16,10,4,7,5,3,12,25,9,5,1,4,3,19,1,0,Matches
1639,Samuel Moutoussamy,cd COD,"MF,FW",Nantes,fr Ligue 1,27-175,1996,7.5,17,10,6,7,4,10,17,58.8,7,13,3,10,8,25,8,0,Matches
1640,Loris Mouyokolo,fr FRA,DF,Lorient,fr Ligue 1,22-257,2001,1,4,1,4,0,0,1,1,100,0,1,0,1,0,4,3,0,Matches
1641,Divin Mubama,eng ENG,FW,West Ham,eng Premier League,19-101,2004,0.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1642,Mykhailo Mudryk,ua UKR,FW,Chelsea,eng Premier League,23-029,2001,9.5,16,9,7,4,5,6,21,28.6,15,10,1,9,4,20,5,0,Matches
1643,François Mughe,cm CMR,"MF,DF",Marseille,fr Ligue 1,19-232,2004,2,0,0,0,0,0,0,3,0,3,2,0,2,1,1,1,0,Matches
1644,Joel Mugisha,no NOR,"DF,FW",Lorient,fr Ligue 1,21-083,2002,2,5,3,3,1,1,3,7,42.9,4,1,0,1,2,7,1,0,Matches
1645,Nordi Mukiele,fr FRA,DF,Paris S-G,fr Ligue 1,26-094,1997,4.2,8,5,4,4,0,6,11,54.5,5,6,2,4,7,15,20,0,Matches
1646,Samuele Mulattieri,it ITA,FW,Sassuolo,it Serie A,23-119,2000,2.3,1,1,0,0,1,1,1,100,0,7,2,5,0,1,1,0,Matches
1647,Andreas Müller,de GER,MF,Darmstadt 98,de Bundesliga,23-198,2000,1.1,6,6,2,3,1,3,3,100,0,1,1,0,1,7,3,0,Matches
1648,Jannik Müller,de GER,DF,Darmstadt 98,de Bundesliga,30-016,1994,6.7,11,4,9,2,0,6,9,66.7,3,9,6,3,9,20,25,0,Matches
1649,Kevin Müller,de GER,GK,Heidenheim,de Bundesliga,32-325,1991,20,1,0,1,0,0,1,1,100,0,0,0,0,0,1,5,1,Matches
1650,Marcus Müller,de GER,MF,Mainz 05,de Bundesliga,21-167,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1651,Thomas Müller,de GER,"MF,FW",Bayern Munich,de Bundesliga,34-143,1989,6.8,11,8,1,4,6,7,16,43.8,9,14,0,14,0,11,2,0,Matches
1652,Abdul Mumin,gh GHA,DF,Rayo Vallecano,es La Liga,25-242,1998,8.8,10,5,7,2,1,4,6,66.7,2,15,11,4,9,19,50,0,Matches
1653,Marshall Munetsi,zw ZIM,MF,Reims,fr Ligue 1,27-226,1996,10.6,27,17,7,17,3,16,29,55.2,13,10,3,7,3,30,11,0,Matches
1654,Iker Muniain,es ESP,"MF,FW",Athletic Club,es La Liga,31-046,1992,3.9,4,0,1,3,0,1,1,100,0,3,0,3,0,4,0,0,Matches
1655,Rodrigo Muniz,br BRA,FW,Fulham,eng Premier League,22-275,2001,4.1,0,0,0,0,0,0,2,0,2,5,1,4,2,2,5,0,Matches
1656,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,26-171,1997,12.5,36,21,20,10,6,24,35,68.6,11,16,8,8,9,45,33,0,Matches
1657,Iker Muñoz,es ESP,MF,Osasuna,es La Liga,21-090,2002,9.8,13,10,5,8,0,7,15,46.7,8,5,1,4,5,18,25,0,Matches
1658,Javier Muñoz,es ESP,MF,Las Palmas,es La Liga,28-340,1995,17.7,26,12,9,12,5,11,29,37.9,18,24,3,21,14,40,15,0,Matches
1659,Luis Muriel,co COL,"FW,MF",Atalanta,it Serie A,32-293,1991,4.4,3,2,0,2,1,1,1,100,0,4,0,4,1,4,0,0,Matches
1660,Murillo,br BRA,DF,Nott'ham Forest,eng Premier League,21-214,2002,15.7,25,16,19,5,1,8,16,50,8,26,14,12,18,43,102,0,Matches
1661,Vedat Muriqi,xk KVX,FW,Mallorca,es La Liga,29-285,1994,12.7,5,3,3,0,2,2,8,25,6,2,1,1,1,6,14,0,Matches
1662,Alex Murphy,ie IRL,"FW,DF",Newcastle Utd,eng Premier League,19-223,2004,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,Matches
1663,Jacob Murphy,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,28-344,1995,2.3,3,2,1,1,1,1,1,100,0,3,0,3,0,3,5,0,Matches
1664,Yunus Musah,us USA,"MF,FW",Milan,it Serie A,21-066,2002,10.4,15,7,9,3,3,3,8,37.5,5,12,4,8,8,23,10,1,Matches
1665,Jamal Musiala,de GER,"MF,FW",Bayern Munich,de Bundesliga,20-342,2003,11,30,20,6,16,8,13,24,54.2,11,18,1,17,8,38,2,0,Matches
1666,Florent Muslija,xk KVX,MF,Freiburg,de Bundesliga,25-212,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1667,Juan Musso,ar ARG,GK,Atalanta,it Serie A,29-273,1994,10,1,0,1,0,0,1,1,100,0,0,0,0,0,1,6,0,Matches
1668,Yvon Mvogo,ch SUI,GK,Lorient,fr Ligue 1,29-242,1994,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,1,Matches
1669,Joel Mvuka,no NOR,MF,Lorient,fr Ligue 1,21-073,2002,0.2,,0,,,,,,,,,,,0,,,,Matches
1670,Junior Mwanga,fr FRA,MF,Strasbourg,fr Ligue 1,20-268,2003,11.5,27,13,14,8,5,8,17,47.1,9,15,5,10,14,41,11,0,Matches
1671,Phillipp Mwene,at AUT,DF,Mainz 05,de Bundesliga,30-005,1994,10.3,17,7,7,8,2,8,14,57.1,6,14,0,14,11,28,19,0,Matches
1672,Vitaliy Mykolenko,ua UKR,DF,Everton,eng Premier League,24-250,1999,17,54,32,36,17,1,30,46,65.2,16,23,8,15,29,83,61,0,Matches
1673,Joakim Mæhle,dk DEN,DF,Wolfsburg,de Bundesliga,26-259,1997,16.9,37,22,21,10,6,25,40,62.5,15,27,4,23,19,56,48,0,Matches
1674,Obite N'Dicka,ci CIV,DF,Roma,it Serie A,24-167,1999,14.8,22,12,6,15,1,10,15,66.7,5,16,6,10,9,31,44,0,Matches
1675,Kévin N'Doram,fr FRA,MF,Metz,fr Ligue 1,28-012,1996,10.3,13,9,7,5,1,8,17,47.1,9,8,3,5,16,29,28,0,Matches
1676,Joseph N'Duquidi,fr FRA,"MF,DF",Metz,fr Ligue 1,19-095,2004,6.2,8,2,4,3,1,1,7,14.3,6,10,3,7,10,18,14,1,Matches
1677,Nathan N'Goumou,fr FRA,"FW,MF",M'Gladbach,de Bundesliga,23-326,2000,8,18,14,9,8,1,8,19,42.1,11,12,0,12,2,20,10,1,Matches
1678,Stanley N'Soki,fr FRA,DF,Hoffenheim,de Bundesliga,24-300,1999,3.3,13,7,8,4,1,10,17,58.8,7,4,1,3,4,17,16,0,Matches
1679,Nacho,es ESP,DF,Real Madrid,es La Liga,34-016,1990,9,11,7,4,5,2,4,9,44.4,5,13,7,6,9,20,20,0,Matches
1680,Bilal Nadir,fr FRA,"MF,FW",Marseille,fr Ligue 1,20-067,2003,1.3,4,3,2,2,0,1,2,50,1,0,0,0,2,6,2,0,Matches
1681,Mahamadou Nagida,cm CMR,DF,Rennes,fr Ligue 1,18-220,2005,1.2,1,1,0,0,1,0,2,0,2,2,1,1,4,5,0,0,Matches
1682,Marvelous Nakamba,zw ZIM,MF,Luton Town,eng Premier League,30-015,1994,12.6,40,24,24,14,2,24,42,57.1,18,23,6,17,11,51,11,1,Matches
1683,Keito Nakamura,jp JPN,FW,Reims,fr Ligue 1,23-190,2000,7.4,17,8,7,5,5,12,25,48,13,11,2,9,3,20,3,0,Matches
1684,Nahitan Nández,uy URU,"MF,DF",Cagliari,it Serie A,28-037,1995,13.5,19,13,8,7,4,7,26,26.9,19,10,1,9,6,25,19,0,Matches
1685,Matija Nastasić,rs SRB,DF,Mallorca,es La Liga,30-312,1993,15.1,19,8,13,6,0,11,15,73.3,4,25,15,10,14,33,65,0,Matches
1686,Natan,br BRA,DF,Napoli,it Serie A,22-362,2001,9.3,13,10,9,3,1,5,10,50,5,11,9,2,7,20,30,0,Matches
1687,Roberto Navarro,es ESP,MF,Cádiz,es La Liga,21-297,2002,6.9,19,12,4,11,4,7,17,41.2,10,10,0,10,9,28,5,0,Matches
1688,Jesús Navas,es ESP,DF,Sevilla,es La Liga,38-074,1985,11.5,27,19,13,12,2,20,30,66.7,10,7,4,3,14,41,18,0,Matches
1689,Michel Ndary Adopo,fr FRA,"MF,DF",Atalanta,it Serie A,23-199,2000,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,Matches
1690,Youssouf Ndayishimiye,bi BDI,MF,Nice,fr Ligue 1,25-099,1998,15.2,18,11,9,9,0,7,15,46.7,8,16,9,7,9,27,38,1,Matches
1691,Bassirou Ndiaye,sn SEN,FW,Lorient,fr Ligue 1,21-353,2002,1.7,,2,,,,,,,,,,,1,,,,Matches
1692,Iliman Ndiaye,sn SEN,"FW,MF",Marseille,fr Ligue 1,23-334,2000,9.7,7,7,0,4,3,2,10,20,8,8,2,6,4,11,4,0,Matches
1693,Massamba Ndiaye,sn SEN,GK,Clermont Foot,fr Ligue 1,22-118,2001,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1694,Rassoul Ndiaye,fr FRA,"MF,FW",Le Havre,fr Ligue 1,22-054,2001,4.6,22,14,8,13,1,9,17,52.9,8,1,1,0,3,25,5,0,Matches
1695,Michael Ndiweni,eng ENG,FW,Newcastle Utd,eng Premier League,20-063,2003,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1696,Cher Ndour,it ITA,MF,Paris S-G,fr Ligue 1,19-191,2004,0.3,2,2,0,2,0,1,2,50,1,0,0,0,0,2,0,0,Matches
1697,Dan Ndoye,ch SUI,FW,Bologna,it Serie A,23-101,2000,11.4,22,11,14,8,0,12,25,48,13,9,1,8,5,27,10,0,Matches
1698,Joseph Nduquidi,fr FRA,MF,Metz,fr Ligue 1,19-101,2004,0.9,,0,,,,,,,,,,,0,,,,Matches
1699,Loïc Nego,hu HUN,"DF,MF",Le Havre,fr Ligue 1,33-019,1991,10.9,21,13,11,7,3,8,18,44.4,10,9,1,8,13,34,7,0,Matches
1700,Álvaro Negredo,es ESP,"FW,MF",Cádiz,es La Liga,38-167,1985,0.6,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,Matches
1701,Reiss Nelson,eng ENG,"FW,MF",Arsenal,eng Premier League,24-055,1999,1.2,4,3,1,1,2,4,5,80,1,1,1,0,0,4,4,0,Matches
1702,Neto,br BRA,GK,Bournemouth,eng Premier League,34-199,1989,19,0,0,0,0,0,0,0,,0,1,0,1,1,1,8,1,Matches
1703,Pedro Neto,pt POR,"MF,FW",Wolves,eng Premier League,23-331,2000,11.9,6,3,2,2,2,5,13,38.5,8,4,1,3,3,9,2,0,Matches
1704,Luca Netz,de GER,DF,M'Gladbach,de Bundesliga,20-264,2003,15.2,30,19,15,12,3,16,31,51.6,15,25,8,17,13,43,61,1,Matches
1705,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,37-313,1986,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches
1706,Florian Neuhaus,de GER,MF,M'Gladbach,de Bundesliga,26-324,1997,7.8,11,9,6,5,0,6,19,31.6,13,5,4,1,11,22,7,0,Matches
1707,Carlos Neva,es ESP,DF,Granada,es La Liga,27-236,1996,21,23,15,16,6,1,13,29,44.8,16,26,10,16,9,32,67,1,Matches
1708,Jessic Ngankam,de GER,FW,Eint Frankfurt,de Bundesliga,23-198,2000,3.1,3,2,1,1,1,0,0,,0,0,0,0,0,3,1,0,Matches
1709,Cyril Ngonge,be BEL,"FW,MF",Hellas Verona,it Serie A,23-253,2000,15.9,14,9,5,3,6,5,14,35.7,9,7,1,6,4,18,10,0,Matches
1710,Cyril Ngonge,be BEL,FW,Napoli,it Serie A,23-253,2000,0.1,1,1,0,1,0,1,1,100,0,0,0,0,0,1,1,0,Matches
1711,Steve Ngoura,fr FRA,FW,Le Havre,fr Ligue 1,18-346,2005,0.5,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,Matches
1712,Moussa Niakhate,sn SEN,DF,Nott'ham Forest,eng Premier League,27-332,1996,10.9,27,19,22,5,0,10,13,76.9,3,14,8,6,9,36,38,0,Matches
1713,Tanguy Nianzou,fr FRA,DF,Sevilla,es La Liga,21-241,2002,2.3,12,8,9,2,1,8,10,80,2,1,0,1,2,14,6,0,Matches
1714,Shamar Nicholson,jm JAM,FW,Clermont Foot,fr Ligue 1,26-324,1997,10.8,4,1,0,3,1,0,3,0,3,5,1,4,0,4,12,0,Matches
1715,Rasmus Nicolaisen,dk DEN,DF,Toulouse,fr Ligue 1,26-324,1997,19,27,17,23,4,0,14,23,60.9,9,29,20,9,20,47,103,0,Matches
1716,Moritz Nicolas,de GER,GK,M'Gladbach,de Bundesliga,26-105,1997,17,1,0,1,0,0,1,2,50,1,0,0,0,0,1,6,1,Matches
1717,Hans Nicolussi Caviglia,it ITA,MF,Juventus,it Serie A,23-230,2000,2.5,3,0,1,2,0,3,5,60,2,4,0,4,0,3,2,0,Matches
1718,Saúl Ñíguez,es ESP,MF,Atlético Madrid,es La Liga,29-074,1994,10.8,47,28,21,21,5,22,37,59.5,15,27,7,20,11,58,38,0,Matches
1719,Rasmus Nissen,dk DEN,DF,Roma,it Serie A,26-207,1997,14.1,28,13,18,7,3,20,36,55.6,16,21,5,16,4,32,35,0,Matches
1720,Justin Njinmah,de GER,"FW,MF",Werder Bremen,de Bundesliga,23-080,2000,6.7,4,1,2,2,0,3,7,42.9,4,4,0,4,2,6,4,0,Matches
1721,Eddie Nketiah,eng ENG,FW,Arsenal,eng Premier League,24-249,1999,11,10,5,2,5,3,1,5,20,4,11,0,11,4,14,3,0,Matches
1722,Niels Nkounkou,fr FRA,"DF,MF",Eint Frankfurt,de Bundesliga,23-094,2000,7.6,25,13,16,9,0,13,29,44.8,16,21,1,20,10,35,19,0,Matches
1723,Christopher Nkunku,fr FRA,"MF,FW",Chelsea,eng Premier League,26-081,1997,2,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,Matches
1724,Felix Nmecha,de GER,MF,Dortmund,de Bundesliga,23-116,2000,6.7,13,9,3,6,4,8,13,61.5,5,9,0,9,8,21,11,0,Matches
1725,Peru Nolaskoain,es ESP,"DF,MF",Athletic Club,es La Liga,25-101,1998,0.1,1,1,1,0,0,1,1,100,0,0,0,0,0,1,1,0,Matches
1726,Joseph Nonge,be BEL,MF,Juventus,it Serie A,18-264,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1727,Arnaud Nordin,fr FRA,"FW,MF",Montpellier,fr Ligue 1,25-231,1998,4.1,3,1,1,2,0,1,4,25,3,3,0,3,1,4,3,0,Matches
1728,Rhys Norrington-Davies,wls WAL,DF,Sheffield Utd,eng Premier League,24-287,1999,0.6,1,1,1,0,0,0,0,,0,0,0,0,1,2,2,0,Matches
1729,Oliver Norwood,nir NIR,MF,Sheffield Utd,eng Premier League,32-297,1991,14.2,35,21,14,17,4,17,39,43.6,22,19,6,13,18,53,38,0,Matches
1730,Tijjani Noslin,nl NED,FW,Hellas Verona,it Serie A,24-211,1999,0.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1731,Randy Ntekja,fr FRA,"FW,MF",Rayo Vallecano,es La Liga,26-059,1997,5.1,7,1,1,3,3,3,7,42.9,4,5,1,4,2,9,8,0,Matches
1732,Ernest Nuamah,gh GHA,"FW,MF",Lyon,fr Ligue 1,20-094,2003,10.9,17,8,8,5,4,7,18,38.9,11,4,1,3,4,21,5,0,Matches
1733,Alexander Nübel,de GER,GK,Stuttgart,de Bundesliga,27-126,1996,19,1,1,1,0,0,1,2,50,1,0,0,0,0,1,6,1,Matches
1734,Matheus Nunes,pt POR,MF,Wolves,eng Premier League,25-160,1998,2,3,1,3,0,0,2,6,33.3,4,0,0,0,6,9,1,0,Matches
1735,Matheus Nunes,pt POR,MF,Manchester City,eng Premier League,25-160,1998,4.3,7,3,1,5,1,3,9,33.3,6,2,1,1,0,7,6,0,Matches
1736,Darwin Núñez,uy URU,FW,Liverpool,eng Premier League,24-224,1999,14.4,16,11,2,9,5,8,17,47.1,9,15,5,10,1,17,4,0,Matches
1737,Unai Núñez,es ESP,DF,Celta Vigo,es La Liga,27-004,1997,22,29,16,12,15,2,11,26,42.3,15,27,18,9,39,68,108,0,Matches
1738,Fabian Nürnberger,de GER,"DF,MF",Darmstadt 98,de Bundesliga,24-190,1999,12.4,19,14,16,3,0,17,33,51.5,16,6,1,5,12,31,20,0,Matches
1739,Simeon Nwankwo,ng NGA,FW,Salernitana,it Serie A,31-272,1992,5.3,2,0,0,0,2,0,2,0,2,4,0,4,0,2,3,0,Matches
1740,Gerzino Nyamsi,fr FRA,DF,Strasbourg,fr Ligue 1,27-012,1997,12.1,18,14,13,5,0,12,18,66.7,6,19,11,8,10,28,43,0,Matches
1741,Ørjan Nyland,no NOR,GK,Sevilla,es La Liga,33-146,1990,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
1742,M'Bala Nzola,ao ANG,FW,Fiorentina,it Serie A,27-169,1996,13.7,8,6,0,3,5,4,5,80,1,7,0,7,0,8,18,0,Matches
1743,Christian Nørgaard,dk DEN,MF,Brentford,eng Premier League,29-330,1994,18.2,56,36,28,22,6,22,57,38.6,35,31,2,29,28,84,39,0,Matches
1744,Jake O'Brien,ie IRL,DF,Lyon,fr Ligue 1,,,12.3,4,4,4,0,0,2,6,33.3,4,10,8,2,5,9,44,1,Matches
1745,Dara O'Shea,ie IRL,DF,Burnley,eng Premier League,24-336,1999,17.4,18,10,12,4,2,6,11,54.5,5,25,18,7,19,37,85,1,Matches
1746,Michael Obafemi,ie IRL,"FW,MF",Burnley,eng Premier League,23-212,2000,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
1747,Adam Obert,sk SVK,DF,Cagliari,it Serie A,21-164,2002,4.7,10,5,4,5,1,5,8,62.5,3,10,5,5,9,19,18,0,Matches
1748,Pedro Obiang,gq EQG,MF,Sassuolo,it Serie A,31-313,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1749,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,31-027,1993,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches
1750,Brian Ocampo,uy URU,MF,Cádiz,es La Liga,24-223,1999,1.4,2,1,0,2,0,1,2,50,1,3,0,3,0,2,0,0,Matches
1751,Lucas Ocampos,ar ARG,FW,Sevilla,es La Liga,29-207,1994,19,31,21,8,12,11,11,22,50,11,19,0,19,9,40,11,0,Matches
1752,Guillermo Ochoa,mx MEX,GK,Salernitana,it Serie A,38-205,1985,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,0,Matches
1753,Wilson Odobert,fr FRA,"MF,FW",Burnley,eng Premier League,19-067,2004,8.1,12,9,5,4,3,6,15,40,9,14,1,13,3,15,6,0,Matches
1754,Álvaro Odriozola,es ESP,DF,Real Sociedad,es La Liga,28-051,1995,1.2,1,0,0,1,0,0,0,,0,1,1,0,4,5,1,0,Matches
1755,Tim Oermann,de GER,DF,Bochum,de Bundesliga,20-120,2003,3,6,4,2,2,2,2,3,66.7,1,5,3,2,1,7,6,0,Matches
1756,Chiedozie Ogbene,ie IRL,"MF,DF",Luton Town,eng Premier League,26-278,1997,13.3,15,9,9,6,0,10,17,58.8,7,8,1,7,4,19,18,1,Matches
1757,Angelo Ogbonna,it ITA,DF,West Ham,eng Premier League,35-256,1988,3.6,3,1,3,0,0,2,2,100,0,10,8,2,2,5,18,0,Matches
1758,Florent Ogier,fr FRA,DF,Clermont Foot,fr Ligue 1,34-319,1989,7.4,11,4,7,4,0,5,9,55.6,4,18,13,5,8,19,25,3,Matches
